title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,ratings_per_page,page_group,cluster,nome_cluster
Murder in the Cathedral,T.S. Eliot,3.76,eng,148,6782,309,1964-03-18,Harcourt  Brace Jovanovich/Harvest,45.82432432432432,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,3.86,eng,368,649,56,1995-01-01,Harper Perennial,1.763586956521739,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,4.36,fre,890,152,11,2001-06-20,Le Livre de Poche,0.1707865168539326,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,3.04,eng,142,767,31,1994-04-16,Knopf,5.401408450704225,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
King Richard II,William Shakespeare/Andrew Gurr,3.77,eng,252,89,6,2003-05-05,Cambridge University Press,0.3531746031746032,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
King Richard II,William Shakespeare/Charles R. Forker,3.77,eng,593,501,43,2002-03-21,Bloomsbury Arden Shakespeare,0.8448566610455311,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
King Richard II,William Shakespeare/Andrew Gurr,3.77,eng,240,27,3,1984-11-30,Cambridge University Press,0.1125,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,3.82,eng,192,2738,218,1998-07-03,Touchstone,14.260416666666666,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Tearing the Silence: On Being German in America,Ursula Hegi,3.86,eng,304,259,34,1998-07-03,Touchstone,0.8519736842105263,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Paint it Black,Janet Fitch,3.48,eng,387,10136,978,2006-09-01,Little Brown and Company,26.191214470284237,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,3.81,eng,355,582,30,2003-12-23,W. W. Norton & Company,1.63943661971831,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,eng,352,1365,16,2002-08-01,Wizards of the Coast,3.877840909090909,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Tempest,Aimé Césaire/Richard Miller,3.56,eng,69,1422,76,2002-05-01,Theatre Communications Group,20.608695652173914,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,3.94,eng,312,2820,76,1979-09-06,Arden Shakespeare,9.038461538461538,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,3.96,eng,64,19,2,2002-01-10,SparkNotes,0.296875,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,3.94,eng,168,144,10,2003-04-28,Cambridge University Press,0.8571428571428571,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Minuit dans le jardin du bien et du mal,John Berendt,3.92,fre,388,13,2,1998-06-06,Pocket,0.03350515463917526,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,fre,806,6,1,2002-09-14,Arléa,0.007444168734491315,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,eng,120,21,4,1968-11-01,Cliffs Notes,0.175,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Les Misérables,Victor Hugo/Norman Denny,4.17,eng,1232,3873,459,1982-03-25,Penguin Classics,3.143668831168831,1001-2000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Hamlet in Purgatory,Stephen Greenblatt,3.94,eng,344,219,24,2002-09-15,Princeton University Press,0.6366279069767442,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,4.01,eng,256,64,9,2005-09-01,Greenwood,0.25,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,4.02,eng,249,822,58,2003-09-10,Yale University Press,3.3012048192771086,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,4.02,eng,270,149,13,2003-04-21,Cambridge University Press/The New Cambridge Shakespeare,0.5518518518518518,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Romeo & Juliet,William Shakespeare/Roma Gill,3.74,eng,142,237,18,2005-05-26,Oxford University Press,1.6690140845070423,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Romeo and Juliet,William Shakespeare/Paul D. Moliken,3.74,eng,111,223,20,2003-03-01,Prestwick House,2.009009009009009,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,3.74,eng,278,273,10,2003-05-01,Cambridge University Press,0.9820143884892086,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,3.74,eng,231,65,3,2000-05-08,Hungry Minds,0.2813852813852814,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,3.91,eng,88,52,8,2002-01-10,SparkNotes,0.5909090909090909,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Romeo and Juliet,William Shakespeare/René Weis,3.74,eng,350,219,13,2012-07-15,Bloomsbury Arden Shakespeare,0.6257142857142857,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,3.74,fre,363,2,0,2003-03-06,Robert Laffont,0.005509641873278237,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,eng,213,3778,457,2000-03-14,Vintage,17.737089201877936,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.1,eng,208,526,63,2000-04-06,Basic Books,2.5288461538461537,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,eng,104,318,6,1989-08-01,Bantam,3.0576923076923075,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
How to Win Friends and Influence People,Dale Carnegie,4.19,eng,268,1842,104,2006-04-06,Vermilion,6.873134328358209,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
How to Win Friends and Influence People,Dale Carnegie,4.19,eng,256,210,21,1994-03-31,Cedar Books,0.8203125,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,eng,208,428,44,2005-06-02,Simon  Schuster,2.0576923076923075,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,eng,288,5719,484,2003-09-17,W. W. Norton  Company,19.85763888888889,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,4.0,eng,218,908,63,2010-01-01,Dragon Door Publications,4.165137614678899,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,eng,256,6724,325,1999-04-13,Delta,26.265625,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,eng,216,413,53,2005-11-16,Travelers' Tales,1.912037037037037,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,eng,312,183882,9427,2007-01-09,Ecco/Harper Perennial,589.3653846153846,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.09,eng,268,1359,48,2006-04-21,Columbia University Press,5.07089552238806,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Searching for God Knows What,Donald Miller,3.92,eng,246,23657,692,2004-10-11,Thomas Nelson,96.16666666666667,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,eng,624,433,34,1989-11-01,Longmeadow Press,0.6939102564102564,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,3.9,eng,184,155,18,2005-04-22,Newmarket Press,0.842391304347826,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Different Seasons,Stephen King,4.35,eng,560,188,24,1983-10-01,Futura,0.3357142857142857,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),4.02,eng,276,8606,670,2006-09-05,Harmony,31.181159420289855,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Jennifer Government,Max Barry,3.66,eng,352,10771,921,2004-02-05,Abacus,30.599431818181817,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Mama Day,Gloria Naylor,4.17,eng,312,8922,559,1989-04-23,Vintage,28.596153846153847,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Feather on the Breath of God,Sigrid Nunez,3.91,eng,192,488,66,2005-12-27,Picador,2.5416666666666665,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,eng,128,134,32,2007-02-15,Soft Skull Press,1.046875,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
War with the Newts,Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,4.17,eng,348,170,22,1996-10-07,Northwestern University Press,0.4885057471264368,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,eng,361,15096,452,2006-02-14,Anchor,41.81717451523546,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.85,eng,342,10361,531,2007-07-31,Kensington Publishing Corporation,30.295321637426902,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,eng,382,12503,532,2007-02-01,Kensington Publishing Corporation,32.730366492146594,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,eng,384,11633,554,2006-02-01,Kensington,30.294270833333332,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.85,eng,320,14668,881,2002-02-02,Kensington,45.8375,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.87,eng,352,12820,637,2004-02-01,Kensington,36.42045454545455,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,eng,321,35450,1953,2004-06-15,Harper,110.43613707165109,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,eng,380,11510,691,2005-10-01,Kensington Publishing Corporation,30.289473684210527,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,eng,436,31829,1971,2006-09-01,Kensington,73.00229357798165,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,eng,310,13669,694,2003-02-01,Kensington,44.093548387096774,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,3.77,eng,144,115,21,1993-01-01,Chalice Press,0.7986111111111112,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,4.06,eng,320,480,28,2005-09-27,Harper Business,1.5,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Positioning: The Battle for Your Mind,Al Ries/Jack Trout,4.04,eng,246,126,9,2001-01-18,McGraw-Hill Education,0.5121951219512195,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,4.05,eng,143,13851,462,1994-04-27,Harper Business,96.86013986013987,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,3.82,eng,240,40,5,1992-03-01,Plume,0.16666666666666666,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
You Suck (A Love Story  #2),Christopher Moore,3.83,eng,328,42028,2416,2007-01-16,William Morrow,128.1341463414634,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,eng,300,52843,1868,2004-06-01,HarperCollins,176.14333333333335,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Island of the Sequined Love Nun,Christopher Moore,3.8,eng,325,27534,1247,2004-05-25,Harper Perennial,84.72,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,eng,387,90947,5477,2006-03-21,William Morrow,235.00516795865633,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.83,eng,256,37206,1353,2004-05-25,Perennial / William Morrow / HarperCollins,145.3359375,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.87,eng,304,29113,1203,2004-05-25,William Morrow Paperbacks,95.76644736842105,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,3.94,eng,320,2,1,2013-04-01,Granta Books,0.00625,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,4.37,eng,421,1299,71,2006-10-17,W. W. Norton  Company,3.0855106888361044,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Graphic Storytelling and Visual Narrative,Will Eisner,4.08,eng,164,1789,30,1996-10-01,Poorhouse Press,10.908536585365853,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Best of the Spirit,Will Eisner/Neil Gaiman,3.92,eng,187,786,95,2005-11-01,DC Comics,4.2032085561497325,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,3.74,eng,160,1109,134,2006-05-17,W. W. Norton  Company,6.93125,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Will Eisner Sketchbook,Will Eisner,4.31,eng,200,42,2,2004-02-03,Dark Horse Comics,0.21,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,4.33,eng,416,3697,83,2005-11-29,Del Rey,8.88701923076923,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,3.31,eng,90,130,16,2006-07-25,Dark Horse Books,1.4444444444444444,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,eng,320,7011,39,2005-03-30,Chaosium,21.909375,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,eng,420,809,74,2002-07-25,Penguin Books,1.9261904761904762,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,3.71,eng,170,41,1,2002-12-01,Chaosium,0.2411764705882353,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Secrets of New York (Call of Cthulhu RPG),William    Jones,3.63,eng,180,27,2,2005-06-12,Chaosium,0.15,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,eng,208,65,1,2003-09-15,Chaosium,0.3125,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,3.86,eng,189,18,0,2006-04-01,Chaosium,0.09523809523809523,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,4.12,eng,242,38,0,2005-10-12,Chaosium,0.15702479338842976,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,eng,288,34,1,2000-01-01,Chaosium,0.11805555555555555,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.9,eng,180,63,2,2004-08-15,Chaosium,0.35,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,3.67,eng,211,45,4,2005-12-03,Chaosium,0.2132701421800948,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
